order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
16,167,Trinity,295,Scarves,Clothing,Card,48,3066,2021-03-01 03:03:56,Germany,Hamburg,www.amazon.com,32823,Y,None
18,145,Trinity,271,Coffee Maker,Home & Kitchen,UPI,1,282,2021-03-08 18:07:19,Germany,Munich,www.ebay.in,85797,Y,None
19,132,Mary Jane,212,VR Headset,Electronics,UPI,19,814,2023-12-28 01:10:42,UK,London,www.ebay.in,76538,Y,None
20,161,Neo,264,Coats,Clothing,Wallet,4,9435,2023-07-10 10:00:34,UK,Manchester,www.amazon.com,13529,N,Insufficient Funds
21,156,Neo,255,Laptop,Electronics,UPI,21,4427,2022-07-15 14:54:58,Germany,Hamburg,www.flipkart.com,72410,Y,None
22,194,Joe Smith,220,Highlighters,Stationery,Wallet,41,3609,2022-02-25 15:34:34,UK,London,www.ebay.in,12138,N,Timeout
23,178,Trinity,270,Glasses,Home & Kitchen,Card,28,547,2021-09-10 22:47:16,USA,Chicago,www.amazon.com,34807,Y,None
24,100,Mary Jane,259,Suits,Clothing,Internet Banking,7,1666,2023-11-21 21:14:32,Australia,Brisbane,www.amazon.com,32304,N,Timeout
25,194,Trinity,213,Mugs,Home & Kitchen,UPI,19,3895,2023-04-17 21:05:46,Germany,Hamburg,www.tatacliq.com,98048,N,Insufficient Funds
26,138,Mary Jane,216,Scissors,Stationery,Wallet,28,6230,2021-05-25 13:00:06,USA,Boston,www.flipkart.com,43770,N,Insufficient Funds
27,181,Mary Jane,295,Nightwear,Clothing,Internet Banking,38,9736,2022-06-08 20:42:51,USA,New York,www.flipkart.com,80738,Y,None
28,118,Neo,204,Hats,Clothing,Card,6,1651,2022-06-17 00:34:39,India,Mumbai,www.flipkart.com,54006,N,Timeout
29,190,Trinity,264,Eraser,Stationery,Internet Banking,18,6417,2023-10-13 16:31:12,India,Bengaluru,www.ebay.in,12372,N,Insufficient Funds
30,134,Trinity,282,Textbooks,Books,UPI,3,498,2021-12-28 08:22:40,UK,London,www.amazon.com,96719,N,Timeout
31,175,Mary Jane,250,Notebook,Stationery,UPI,14,1253,2023-03-19 13:24:31,India,Mumbai,www.flipkart.com,34424,Y,None
32,126,Joe Smith,233,VR Headset,Electronics,Card,34,636,2023-07-06 18:48:38,USA,Chicago,www.tatacliq.com,70397,N,Invalid CVV
33,126,Trinity,264,Biography,Books,Card,37,2234,2021-06-23 02:13:44,Germany,Hamburg,www.amazon.com,28123,Y,None
34,196,Trinity,212,Food Storage Containers,Home & Kitchen,Wallet,50,9457,2023-01-01 00:00:00,UK,Manchester,www.ebay.in,25055,N,Timeout
35,149,Neo,283,Pencils,Stationery,UPI,30,9490,2022-07-06 13:14:00,USA,Boston,www.flipkart.com,24377,Y,None
36,149,Mary Jane,260,Microwave,Home & Kitchen,Internet Banking,17,7991,2022-07-15 16:02:10,Australia,Sydney,www.tatacliq.com,70519,N,Insufficient Funds
37,146,Neo,255,Fitness Tracker,Electronics,UPI,45,5297,2021-06-07 01:52:38,UK,Manchester,www.ebay.in,23331,N,Insufficient Funds
38,155,Mary Jane,247,Headphones,Electronics,Wallet,9,5607,2023-09-23 20:48:19,Germany,Munich,www.ebay.in,41608,N,Invalid CVV
39,125,Trinity,250,Wireless Router,Electronics,Wallet,41,8226,2023-12-17 16:10:41,Australia,Sydney,www.flipkart.com,87363,N,Invalid CVV
40,151,Unknown Customer,267,Toaster,Home & Kitchen,Wallet,17,7918,2022-03-16 00:01:04,Germany,Berlin,www.amazon.com,24676,N,Insufficient Funds
41,195,Neo,265,Glasses,Home & Kitchen,Internet Banking,1,4773,2021-05-14 01:09:43,UK,London,www.tatacliq.com,24638,Y,None
42,173,Trinity,233,Fantasy,Books,Wallet,8,840,2021-02-17 15:38:07,India,Mumbai,www.ebay.in,35792,N,Timeout
43,198,Neo,242,Shorts,Clothing,Card,42,3146,2022-01-20 16:40:22,Germany,Munich,www.flipkart.com,55867,Y,None
44,141,John Smith,214,Hats,Clothing,UPI,4,1045,2023-02-11 18:14:53,UK,Manchester,www.ebay.in,49892,N,Insufficient Funds
45,110,Neo,283,Mugs,Home & Kitchen,Internet Banking,5,4010,2021-12-05 13:14:19,UK,Oxford,www.ebay.in,29466,Y,None
46,161,Mary Jane,280,Smart TV,Electronics,UPI,30,4086,2023-10-19 20:22:30,India,Bengaluru,www.ebay.in,89943,N,Timeout
47,157,Mary Jane,290,Paper Cutter,Stationery,Internet Banking,11,6370,2022-03-08 10:30:48,India,Bengaluru,www.tatacliq.com,58053,N,Timeout
48,147,John Smith,294,Notebook,Stationery,Internet Banking,10,4818,2022-05-10 10:06:53,Australia,Brisbane,www.ebay.in,51951,Y,None
49,193,Trinity,281,Mixing Bowls,Home & Kitchen,UPI,2,1112,2022-05-21 23:26:42,USA,Boston,www.amazon.com,82266,N,Timeout
50,159,John Smith,225,Wireless Router,Electronics,UPI,18,2737,2023-05-13 15:12:54,Germany,Berlin,www.amazon.com,63367,N,Invalid CVV
51,184,Joe Smith,243,VR Headset,Electronics,Card,28,2473,2022-01-18 16:14:11,Australia,Brisbane,www.ebay.in,45914,Y,None
52,120,John Smith,279,Chopping Board,Home & Kitchen,Wallet,42,7900,2023-11-01 17:14:44,India,Indore,www.ebay.in,95385,N,Timeout
53,156,John Smith,254,Blender,Home & Kitchen,UPI,9,6367,2021-06-25 12:15:20,UK,Oxford,www.flipkart.com,62770,N,Invalid CVV
54,118,Neo,202,Suits,Clothing,Card,39,1002,2022-01-30 00:57:44,Germany,Berlin,www.flipkart.com,45179,N,Timeout
55,173,Joe Smith,269,Blouses,Clothing,Internet Banking,15,269,2022-03-07 15:06:11,Germany,Hamburg,www.tatacliq.com,66788,Y,None
56,170,Joe Smith,236,Bluetooth Speaker,Electronics,Wallet,9,9265,2021-07-18 03:30:58,India,Indore,www.ebay.in,14193,Y,None
57,133,Trinity,206,Suits,Clothing,Wallet,29,1302,2023-04-09 18:08:11,UK,London,www.amazon.com,94917,N,Timeout
58,120,Mary Jane,208,Food Storage Containers,Home & Kitchen,Wallet,42,3592,2023-07-05 03:14:40,Germany,Berlin,www.amazon.com,17962,N,Invalid CVV
59,175,Neo,212,Skirts,Clothing,Internet Banking,41,5628,2022-04-11 12:25:48,Germany,Berlin,www.ebay.in,97171,N,Insufficient Funds
60,125,Joe Smith,274,Highlighters,Stationery,Wallet,18,5835,2021-06-02 12:36:52,India,Mumbai,www.flipkart.com,43699,Y,None
61,194,Mary Jane,260,Monitor,Electronics,UPI,47,2931,2021-02-26 07:08:07,India,Indore,www.ebay.in,22696,N,Insufficient Funds
62,170,Trinity,236,Pencil Sharpener,Stationery,Wallet,44,1804,2023-06-28 14:50:45,UK,Manchester,www.ebay.in,81394,N,Invalid CVV
63,115,Neo,271,Jeans,Clothing,Internet Banking,32,7416,2022-01-30 15:24:58,Germany,Berlin,www.ebay.in,90369,Y,None
64,118,Mary Jane,238,Smartwatch,Electronics,UPI,29,7855,2021-12-04 10:15:03,UK,London,www.amazon.com,28061,N,Timeout
65,146,Mary Jane,221,Kitchen Scale,Home & Kitchen,Card,10,4117,2023-10-17 07:35:40,UK,Manchester,www.flipkart.com,11862,Y,None
66,105,Mary Jane,233,VR Headset,Electronics,UPI,10,7916,2023-05-18 16:32:17,UK,Oxford,www.amazon.com,90448,Y,None
68,109,Mary Jane,277,Bluetooth Speaker,Electronics,Wallet,26,3277,2021-11-10 22:18:40,India,Mumbai,www.tatacliq.com,27515,N,Invalid CVV
69,122,John Smith,275,Jackets,Clothing,UPI,40,7747,2022-11-14 18:41:20,UK,Oxford,www.flipkart.com,91568,Y,None
70,163,Joe Smith,232,Camera,Electronics,UPI,6,2104,2022-07-08 18:55:05,UK,London,www.flipkart.com,17517,Y,None
71,184,John Smith,254,Smart TV,Electronics,UPI,30,6976,2023-11-13 22:47:39,Australia,Brisbane,www.ebay.in,12214,N,Insufficient Funds
72,125,Trinity,206,Tablet,Electronics,Card,15,7610,2023-05-11 15:10:00,UK,London,www.ebay.in,57141,N,Timeout
73,181,Joe Smith,202,Classics,Books,Card,6,9493,2021-07-12 15:31:24,Germany,Hamburg,www.tatacliq.com,44551,N,Invalid CVV
74,134,Trinity,237,Biography,Books,UPI,37,6463,2023-07-19 20:16:32,India,Mumbai,www.tatacliq.com,74886,Y,None
75,133,Trinity,283,Monitor,Electronics,Wallet,5,376,2022-08-07 08:45:10,UK,London,www.amazon.com,45728,Y,None
76,189,Mary Jane,290,Notebook,Stationery,Wallet,49,8513,2022-10-15 22:12:41,UK,Manchester,www.amazon.com,48615,N,Invalid CVV
77,129,Unknown Customer,234,Travel Books,Books,UPI,8,9293,2022-10-28 11:10:41,UK,Manchester,www.flipkart.com,85378,Y,None
78,102,Mary Jane,245,Headphones,Electronics,UPI,34,6671,2022-10-27 00:09:03,India,Mumbai,www.amazon.com,95013,Y,None
79,148,Neo,292,Markers,Stationery,Card,16,3861,2023-12-17 21:54:38,USA,New York,www.ebay.in,59544,N,Timeout
80,103,Mary Jane,221,Mystery,Books,Internet Banking,37,9764,2022-05-12 02:04:14,USA,New York,www.amazon.com,20947,N,Invalid CVV
81,106,Trinity,220,Kitchen Towels,Home & Kitchen,Card,47,5989,2021-05-20 04:02:18,Australia,Brisbane,www.ebay.in,64630,Y,None
82,182,Trinity,272,Food Storage Containers,Home & Kitchen,Internet Banking,7,9609,2022-04-17 15:34:52,UK,Oxford,www.ebay.in,40236,Y,None
83,179,John Smith,265,Young Adult,Books,UPI,29,1706,2023-09-06 12:39:19,India,Bengaluru,www.tatacliq.com,93436,N,Invalid CVV
84,126,Trinity,298,Graphic Novels,Books,Card,14,751,2022-12-06 09:26:51,Germany,Munich,www.tatacliq.com,64581,N,Timeout
85,124,Joe Smith,263,Spatulas,Home & Kitchen,Card,23,7037,2021-03-08 12:20:10,USA,New York,www.amazon.com,79652,Y,None
86,161,Joe Smith,240,Pencils,Stationery,Card,1,1479,2021-09-09 10:16:09,USA,New York,www.flipkart.com,36173,N,Invalid CVV
87,198,John Smith,280,Mugs,Home & Kitchen,UPI,44,9945,2021-09-26 11:42:45,India,Mumbai,www.ebay.in,61677,N,Timeout
88,174,Mary Jane,200,Cookware,Home & Kitchen,Card,6,5832,2023-05-07 14:03:15,Germany,Munich,www.amazon.com,43907,Y,None
89,177,Neo,273,Suits,Clothing,Internet Banking,39,8469,2023-05-30 01:48:17,UK,Oxford,www.amazon.com,12357,Y,None
90,144,Neo,208,USB Flash Drive,Electronics,UPI,10,1512,2023-01-21 19:13:15,UK,Oxford,www.tatacliq.com,40731,N,Invalid CVV
91,162,Joe Smith,288,Oven Mitts,Home & Kitchen,Wallet,22,8372,2021-03-01 00:19:10,India,Mumbai,www.amazon.com,59040,N,Invalid CVV
92,158,Mary Jane,229,Calculator,Stationery,Wallet,4,8868,2023-05-27 07:13:11,UK,Manchester,www.ebay.in,55081,N,Invalid CVV
93,132,Joe Smith,284,Bluetooth Earbuds,Electronics,UPI,17,71,2021-11-03 17:21:41,Australia,Sydney,www.amazon.com,87707,N,Insufficient Funds
94,125,John Smith,277,Scarves,Clothing,Card,38,5720,2021-01-13 23:34:04,USA,New York,www.ebay.in,64997,N,Invalid CVV
95,125,Trinity,260,Poetry,Books,UPI,33,1363,2021-02-04 16:39:52,India,Mumbai,www.amazon.com,17330,Y,None
96,142,Trinity,299,Mystery,Books,UPI,40,6249,2023-01-15 18:16:37,Germany,Hamburg,www.amazon.com,73240,N,Invalid CVV
97,158,Neo,277,Fantasy,Books,Card,1,9765,2021-02-19 06:16:28,Australia,Sydney,www.flipkart.com,93247,N,Timeout
98,173,John Smith,252,Whiteboard Markers,Stationery,Card,24,7294,2022-07-07 10:09:18,India,Mumbai,www.amazon.com,50527,N,Timeout
99,145,Neo,300,Graphic Novels,Books,Wallet,32,5335,2022-04-27 02:57:04,Germany,Munich,www.tatacliq.com,24505,N,Timeout
100,116,Joe Smith,268,Paper Cutter,Stationery,UPI,5,8823,2022-02-19 10:51:25,USA,Boston,www.tatacliq.com,15373,Y,None
101,112,Trinity,234,Headphones,Electronics,UPI,39,8460,2023-03-07 10:17:17,UK,London,www.amazon.com,36429,Y,None
102,134,Neo,283,Food Storage Containers,Home & Kitchen,Internet Banking,4,2970,2022-02-20 08:54:33,UK,London,www.ebay.in,12498,N,Invalid CVV
104,128,Joe Smith,278,Fitness Tracker,Electronics,UPI,33,116,2023-08-31 20:59:51,Germany,Hamburg,www.tatacliq.com,68635,Y,None
105,154,Mary Jane,257,Graphic Novels,Books,Card,1,3532,2022-06-13 22:48:00,UK,Oxford,www.tatacliq.com,26712,N,Timeout
106,141,Joe Smith,264,Camera,Electronics,Card,19,8870,2022-01-06 00:51:56,Australia,Brisbane,www.amazon.com,83951,N,Invalid CVV
108,159,John Smith,223,Oven Mitts,Home & Kitchen,UPI,14,3840,2022-02-02 07:29:44,UK,Manchester,www.tatacliq.com,97537,N,Invalid CVV
109,114,Trinity,264,Cookbooks,Books,Wallet,26,4160,2021-10-07 20:13:53,Australia,Sydney,www.ebay.in,49632,N,Invalid CVV
110,194,Joe Smith,229,Graphic Novels,Books,Wallet,34,1179,2023-02-28 07:07:38,Germany,Hamburg,www.ebay.in,11614,Y,None
111,120,John Smith,217,Glue Stick,Stationery,Wallet,23,9724,2022-06-26 03:24:34,India,Mumbai,www.ebay.in,36182,Y,None
112,127,Joe Smith,265,Cookbooks,Books,Card,1,8702,2022-04-28 20:25:21,Australia,Sydney,www.amazon.com,19328,N,Timeout
113,135,Neo,221,Blouses,Clothing,UPI,10,6955,2022-08-25 21:22:59,USA,Boston,www.flipkart.com,39539,Y,None
114,164,Mary Jane,252,Bluetooth Speaker,Electronics,Wallet,24,6133,2023-06-30 15:22:23,Germany,Hamburg,www.tatacliq.com,69907,N,Timeout
115,170,John Smith,256,Chopping Board,Home & Kitchen,Wallet,41,1720,2021-03-02 10:18:00,UK,Oxford,www.tatacliq.com,61458,N,Invalid CVV
116,109,John Smith,297,Kitchen Towels,Home & Kitchen,Card,27,5196,2022-06-20 04:06:57,India,Mumbai,www.flipkart.com,16274,N,Invalid CVV
117,101,Joe Smith,238,Toaster,Home & Kitchen,UPI,19,3059,2021-09-11 14:36:54,UK,London,www.tatacliq.com,12146,N,Timeout
118,101,John Smith,208,Jeans,Clothing,Internet Banking,31,6076,2021-05-10 09:56:49,UK,Manchester,www.ebay.in,90557,Y,None
119,114,Trinity,212,Laptop,Electronics,UPI,33,3481,2021-09-26 09:57:11,Germany,Hamburg,www.flipkart.com,15461,N,Timeout
120,184,Joe Smith,270,Swimwear,Clothing,UPI,48,8422,2021-04-18 14:24:23,USA,New York,www.ebay.in,47735,Y,None
121,160,Joe Smith,252,Letter Opener,Stationery,Internet Banking,23,2323,2022-01-17 17:42:06,Germany,Berlin,www.flipkart.com,97735,N,Timeout
122,131,John Smith,230,VR Headset,Electronics,Card,34,1733,2021-12-10 04:02:42,UK,London,www.ebay.in,52465,Y,None
123,140,Trinity,292,Toaster,Home & Kitchen,Internet Banking,17,1828,2023-02-08 20:19:57,Australia,Melbourne,www.amazon.com,75711,N,Timeout
124,104,Joe Smith,288,Fitness Tracker,Electronics,Wallet,14,9583,2021-03-01 01:01:06,Australia,Sydney,www.ebay.in,13580,Y,None
125,191,Trinity,208,Pressure Cooker,Home & Kitchen,Card,49,2371,2022-08-05 07:29:52,Germany,Munich,www.tatacliq.com,68422,Y,None
126,118,John Smith,289,Graphic Novels,Books,Card,43,8889,2022-04-10 12:17:40,UK,London,www.amazon.com,44504,Y,None
127,150,Neo,204,Mixing Bowls,Home & Kitchen,UPI,35,6583,2022-09-28 18:23:54,UK,Manchester,www.amazon.com,49091,N,Timeout
128,117,Mary Jane,284,Nightwear,Clothing,Internet Banking,25,1085,2023-08-12 23:01:31,USA,New York,www.amazon.com,85403,N,Invalid CVV
129,147,Mary Jane,226,Glue Stick,Stationery,Wallet,22,4183,2021-10-27 22:07:34,Australia,Sydney,www.amazon.com,86384,Y,None
130,178,Joe Smith,293,Measuring Cups,Home & Kitchen,Internet Banking,23,8640,2021-10-20 14:06:36,Australia,Brisbane,www.flipkart.com,68682,N,Invalid CVV
131,126,Trinity,214,Binder,Stationery,Card,40,5915,2023-10-31 16:51:19,UK,Oxford,www.amazon.com,72569,Y,None
132,153,John Smith,228,Highlighters,Stationery,Internet Banking,24,8088,2021-02-17 01:18:30,Australia,Sydney,www.amazon.com,23551,Y,None
133,200,Neo,265,Oven Mitts,Home & Kitchen,Internet Banking,36,5248,2023-03-18 07:48:37,India,Bengaluru,www.flipkart.com,29966,Y,None
134,194,Mary Jane,220,Pencil Sharpener,Stationery,Wallet,1,7689,2022-11-23 13:35:14,UK,Oxford,www.amazon.com,32787,N,Insufficient Funds
135,154,Neo,202,Portable Charger,Electronics,UPI,19,3548,2023-11-08 14:42:26,Australia,Melbourne,www.ebay.in,33247,N,Timeout
136,160,Trinity,246,Bluetooth Speaker,Electronics,Internet Banking,47,8684,2021-05-15 22:38:42,USA,New York,www.amazon.com,82859,Y,None
137,110,Neo,265,Socks,Clothing,UPI,22,7698,2021-06-06 03:55:12,UK,Manchester,www.amazon.com,90488,Y,None
138,163,Neo,257,Food Storage Containers,Home & Kitchen,Card,39,6341,2021-12-12 17:43:47,UK,Manchester,www.flipkart.com,25249,Y,None
139,119,Trinity,268,Blender,Home & Kitchen,Internet Banking,37,3892,2021-08-01 14:29:20,India,Indore,www.amazon.com,56718,N,Invalid CVV
140,173,Neo,240,Mixing Bowls,Home & Kitchen,UPI,21,1129,2022-02-10 20:53:21,India,Indore,www.tatacliq.com,36963,Y,None
141,181,John Smith,207,Calculator,Stationery,Card,25,9051,2022-10-19 14:42:41,USA,Boston,www.flipkart.com,64518,Y,None
142,160,Neo,297,Tape,Stationery,Internet Banking,21,8073,2021-01-16 07:46:12,Germany,Hamburg,www.tatacliq.com,33527,Y,None
143,129,John Smith,280,Scarves,Clothing,Internet Banking,9,6433,2021-12-08 11:53:57,Germany,Munich,www.amazon.com,31698,Y,None
144,179,Neo,235,Biography,Books,UPI,9,7743,2021-01-26 19:26:16,Germany,Berlin,www.amazon.com,98694,Y,None
145,190,Trinity,246,Kitchen Towels,Home & Kitchen,Wallet,50,4042,2022-12-17 01:29:11,India,Bengaluru,www.flipkart.com,29377,Y,None
146,109,Neo,297,Fitness Tracker,Electronics,UPI,22,7122,2023-06-17 00:21:51,USA,New York,www.amazon.com,39261,N,Timeout
147,123,Neo,269,VR Headset,Electronics,UPI,23,9759,2022-05-02 11:55:18,UK,Oxford,www.amazon.com,62156,N,Timeout
148,173,Trinity,292,Drone,Electronics,Internet Banking,44,7955,2022-12-25 07:02:02,Australia,Sydney,www.flipkart.com,36326,Y,None
149,153,Trinity,252,Monitor,Electronics,Internet Banking,27,3629,2021-11-16 06:19:35,Australia,Sydney,www.flipkart.com,94821,N,Timeout
150,114,Neo,219,Pencils,Stationery,UPI,32,479,2023-06-16 10:43:32,India,Mumbai,www.tatacliq.com,21700,N,Invalid CVV
151,175,Trinity,258,Cookbooks,Books,UPI,1,7239,2021-07-18 16:40:06,UK,Manchester,www.amazon.com,47489,N,Insufficient Funds
152,182,Mary Jane,201,Whiteboard Markers,Stationery,Card,13,5539,2022-03-16 13:38:38,India,Mumbai,www.flipkart.com,25074,Y,None
153,113,Neo,244,Skirts,Clothing,Wallet,15,6943,2021-01-07 23:58:04,Germany,Munich,www.tatacliq.com,98595,Y,None
154,195,Trinity,287,Portable Charger,Electronics,UPI,46,5165,2021-04-17 06:34:23,USA,New York,www.ebay.in,26151,N,Invalid CVV
155,104,Neo,214,Pressure Cooker,Home & Kitchen,Wallet,42,3185,2023-03-22 23:54:55,USA,Chicago,www.ebay.in,40090,Y,None
156,126,John Smith,259,VR Headset,Electronics,Card,4,5581,2022-10-25 17:06:35,India,Indore,www.flipkart.com,44620,Y,None
157,128,Mary Jane,277,Paper Cutter,Stationery,UPI,30,7258,2021-05-13 18:34:25,India,Indore,www.flipkart.com,66833,N,Timeout
158,181,Joe Smith,245,Paper Cutter,Stationery,UPI,2,7431,2023-01-17 19:47:47,India,Bengaluru,www.amazon.com,80102,Y,None
159,118,Trinity,246,Shorts,Clothing,Wallet,20,1785,2022-02-02 19:51:38,UK,Oxford,www.amazon.com,47334,Y,None
160,138,Unknown Customer,266,Toaster,Home & Kitchen,UPI,3,6119,2022-09-13 23:08:32,Australia,Sydney,www.amazon.com,39615,N,Insufficient Funds
161,197,John Smith,277,Smart TV,Electronics,Card,5,3541,2022-02-13 02:06:17,India,Mumbai,www.tatacliq.com,18652,Y,None
162,135,Joe Smith,289,Thrillers,Books,Wallet,1,9290,2023-11-14 18:42:14,USA,Boston,www.flipkart.com,35442,Y,None
163,167,John Smith,251,Poetry,Books,Card,3,3702,2021-04-03 20:55:22,USA,New York,www.ebay.in,41397,N,Timeout
164,180,John Smith,297,Fitness Tracker,Electronics,Card,35,157,2023-07-15 19:29:26,Germany,Munich,www.ebay.in,23623,N,Invalid CVV
165,148,Unknown Customer,221,Gaming Console,Electronics,Wallet,37,3096,2021-08-11 09:38:50,Germany,Munich,www.flipkart.com,75244,N,Insufficient Funds
166,121,Mary Jane,213,Home Theater System,Electronics,Card,24,821,2021-11-22 22:59:52,USA,Boston,www.tatacliq.com,58439,N,Insufficient Funds
167,131,Joe Smith,232,File Folder,Stationery,Wallet,38,9010,2021-11-28 17:53:57,Australia,Sydney,www.ebay.in,62375,N,Invalid CVV
168,162,Joe Smith,251,Camera,Electronics,Internet Banking,49,6647,2021-03-12 09:59:07,India,Mumbai,www.ebay.in,38312,Y,None
169,184,Neo,300,Comics,Books,Internet Banking,30,4452,2023-12-03 01:19:03,UK,Oxford,www.flipkart.com,26667,N,Timeout
171,151,Trinity,255,Travel Books,Books,Card,14,7883,2021-07-03 04:50:21,UK,Oxford,www.flipkart.com,16324,N,Insufficient Funds
172,180,John Smith,242,Headphones,Electronics,Card,2,6669,2023-12-05 04:31:09,USA,Boston,www.flipkart.com,45071,N,Insufficient Funds
173,175,John Smith,293,Gaming Console,Electronics,UPI,14,6575,2022-08-22 17:09:17,India,Bengaluru,www.tatacliq.com,37808,N,Invalid CVV
174,192,Trinity,263,Measuring Cups,Home & Kitchen,Wallet,20,1447,2021-01-27 01:23:46,USA,Boston,www.flipkart.com,52417,N,Timeout
175,184,Mary Jane,204,Ruler,Stationery,Internet Banking,36,7374,2022-02-28 04:45:24,Germany,Munich,www.ebay.in,71408,N,Invalid CVV
176,200,John Smith,202,Dish Rack,Home & Kitchen,Card,50,4652,2021-10-11 10:15:22,Germany,Berlin,www.ebay.in,91677,N,Insufficient Funds
177,177,Unknown Customer,293,Classics,Books,Card,18,2900,2023-02-25 09:09:42,India,Mumbai,www.flipkart.com,86819,N,Insufficient Funds
178,182,Mary Jane,243,Spatulas,Home & Kitchen,Card,46,6208,2023-08-14 16:59:44,Germany,Hamburg,www.tatacliq.com,20152,N,Insufficient Funds
179,116,John Smith,239,Coats,Clothing,UPI,25,7478,2022-08-15 11:56:54,USA,Boston,www.flipkart.com,26466,Y,None
180,105,Mary Jane,203,Gaming Console,Electronics,Card,33,1056,2021-03-24 17:39:54,USA,New York,www.ebay.in,94698,N,Insufficient Funds
181,144,Mary Jane,219,T-Shirts,Clothing,Internet Banking,11,8021,2022-09-30 12:52:11,Australia,Brisbane,www.flipkart.com,30493,N,Invalid CVV
182,135,Trinity,220,Coffee Maker,Home & Kitchen,UPI,11,58,2023-01-01 00:00:00,USA,Chicago,www.amazon.com,81648,N,Insufficient Funds
183,178,Neo,261,Sticky Notes,Stationery,Internet Banking,37,1185,2023-04-11 14:07:57,UK,Oxford,www.amazon.com,80235,N,Invalid CVV
184,123,Joe Smith,282,Cutlery,Home & Kitchen,Card,26,7563,2022-01-02 13:41:42,USA,Boston,www.tatacliq.com,82735,N,Insufficient Funds
185,117,Mary Jane,289,Tape,Stationery,UPI,1,2959,2021-02-15 03:30:21,India,Indore,www.ebay.in,66938,N,Invalid CVV
186,134,Neo,245,Smartphone,Electronics,Wallet,30,1490,2021-01-01 09:14:41,USA,Boston,www.flipkart.com,79438,Y,None
187,159,Joe Smith,260,Textbooks,Books,Internet Banking,42,7022,2023-01-01 00:00:00,UK,London,www.ebay.in,82468,Y,None
188,145,John Smith,218,Pencils,Stationery,Internet Banking,32,6721,2023-01-01 00:00:00,India,Indore,www.flipkart.com,57243,N,Insufficient Funds
189,198,Trinity,223,Pencils,Stationery,Internet Banking,46,3463,2021-06-08 23:34:23,UK,Oxford,www.flipkart.com,71824,N,Timeout
190,157,Joe Smith,202,Scissors,Stationery,Internet Banking,20,5802,2023-04-16 21:45:51,Germany,Hamburg,www.tatacliq.com,83087,Y,None
191,120,Mary Jane,249,Scarves,Clothing,Internet Banking,25,7893,2022-04-22 11:46:50,Australia,Brisbane,www.flipkart.com,64181,N,Insufficient Funds
192,160,Trinity,256,Microwave,Home & Kitchen,Card,22,4113,2022-08-10 02:53:48,Germany,Hamburg,www.ebay.in,84577,Y,None
193,123,Neo,296,Drone,Electronics,Card,48,3082,2022-07-29 17:24:03,Germany,Hamburg,www.amazon.com,11117,N,Invalid CVV
194,117,John Smith,229,Textbooks,Books,UPI,1,6431,2023-02-22 09:50:21,USA,New York,www.tatacliq.com,14143,N,Insufficient Funds
195,142,Neo,295,Fantasy,Books,Internet Banking,20,6436,2021-06-08 13:05:21,USA,Chicago,www.flipkart.com,21690,Y,None
