order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
31,134,Trinity,284.0,Pencils,Stationery,Internet Banking,49,7676,2022-09-29 08:02:00,Australia,Sydney,www.tatacliq.com,46477,Y,
32,168,Joe Smith,286.0,Socks,Clothing,Card,27,7778,2023-07-28 10:36:23,India,Bengaluru,www.tatacliq.com,47191,Y,
33,183,Trinity,226.0,Monitor,Electronics,Card,46,2140,2021-02-27 04:21:47,USA,Boston,www.flipkart.com,37304,Y,
34,173,Mary Jane,242.0,Horror,Books,UPI,18,2879,2021-03-05 16:25:36,UK,Oxford,www.ebay.in,59269,Y,
35,166,Mary Jane,235.0,Children's Books,Books,Wallet,26,4146,2023-10-25 04:42:46,Australia,Melbourne,www.ebay.in,31402,N,Timeout
36,152,John Smith,240.0,Stapler,Stationery,Internet Banking,43,9445,2021-07-29 16:56:15,USA,New York,www.flipkart.com,63334,Y,
37,186,Mary Jane,234.0,Mystery,Books,Internet Banking,29,4792,2023-08-05 00:35:42,Germany,Hamburg,www.tatacliq.com,94356,Y,
38,127,Joe Smith,290.0,Portable Charger,Electronics,Card,38,5934,2021-11-17 19:30:21,Germany,Hamburg,www.ebay.in,63391,Y,
39,119,Mary Jane,288.0,Glasses,Home & Kitchen,Card,35,4068,2022-04-06 19:16:20,UK,London,www.amazon.com,23424,Y,
40,197,John Smith,267.0,Children's Books,Books,UPI,4,3754,2021-04-22 15:01:36,USA,Boston,www.amazon.com,90902,N,Insufficient Funds
41,186,Neo,262.0,Home Theater System,Electronics,UPI,33,3036,2021-02-15 09:51:22,USA,Chicago,www.amazon.com,15346,Y,
42,175,Trinity,200.0,Gaming Console,Electronics,UPI,4,6204,2021-10-14 17:04:24,Germany,Munich,www.ebay.in,56861,Y,
43,181,Trinity,283.0,VR Headset,Electronics,Internet Banking,7,9487,2022-08-08 23:17:35,Australia,Brisbane,www.flipkart.com,10161,N,Invalid CVV
44,188,Neo,248.0,Scarves,Clothing,Wallet,36,1561,2022-06-14 06:58:32,USA,Chicago,www.flipkart.com,49077,N,Invalid CVV
45,112,John Smith,292.0,Jackets,Clothing,Internet Banking,6,2689,2022-03-25 05:03:06,UK,London,www.amazon.com,64218,Y,
46,195,John Smith,238.0,Comics,Books,Internet Banking,19,4704,2021-06-14 22:04:18,India,Indore,www.tatacliq.com,59305,Y,
47,192,Joe Smith,290.0,Biography,Books,Card,2,585,2023-05-15 01:43:25,Germany,Hamburg,www.tatacliq.com,49174,Y,
48,117,Trinity,298.0,Cookware,Home & Kitchen,Internet Banking,29,3656,2022-09-19 19:38:21,Australia,Melbourne,www.amazon.com,77838,N,Timeout
49,138,Neo,270.0,Classics,Books,Wallet,50,9361,2022-09-03 08:31:56,Germany,Hamburg,www.tatacliq.com,54372,N,Timeout
50,148,Joe Smith,241.0,Glue Stick,Stationery,Card,24,1388,2023-02-07 14:45:48,Australia,Sydney,www.tatacliq.com,80487,N,Invalid CVV
51,174,Joe Smith,235.0,Kitchen Towels,Home & Kitchen,Internet Banking,36,2346,2021-10-10 19:28:53,UK,Manchester,www.amazon.com,85305,Y,
52,144,Mary Jane,276.0,Cutlery,Home & Kitchen,Internet Banking,6,4490,2022-12-22 16:38:48,USA,Boston,www.tatacliq.com,45468,N,Timeout
53,151,,292.0,Non-fiction,Books,Card,32,5197,2021-03-17 13:54:23,UK,London,www.tatacliq.com,78062,Y,
54,130,Trinity,253.0,Jeans,Clothing,Card,45,723,2023-07-28 17:45:19,Germany,Munich,www.flipkart.com,71091,Y,
55,108,Mary Jane,262.0,Suits,Clothing,UPI,-23,4806,2023-05-29 03:37:31,Australia,Brisbane,www.ebay.in,90454,Y,
56,141,Trinity,281.0,Horror,Books,Card,26,9159,2023-11-24 11:30:27,India,Mumbai,www.ebay.in,99191,N,Insufficient Funds
57,177,John Smith,259.0,Mystery,Books,UPI,17,5211,2021-01-24 00:53:27,USA,Chicago,www.tatacliq.com,84331,Y,
58,157,Trinity,250.0,Calculator,Stationery,Wallet,29,9985,2022-03-01 03:15:58,USA,Chicago,www.flipkart.com,16870,Y,
59,107,Joe Smith,214.0,Dish Rack,Home & Kitchen,Wallet,21,398,2022-07-25 13:26:22,USA,Boston,www.ebay.in,16516,N,Insufficient Funds
60,188,John Smith,205.0,Glue Stick,Stationery,Card,42,904,2021-08-04 00:55:12,UK,Manchester,www.flipkart.com,79179,N,Insufficient Funds
61,155,Joe Smith,223.0,Smartwatch,Electronics,Card,47,225,2022-08-10 00:27:10,UK,Oxford,www.flipkart.com,95454,Y,
62,145,Neo,211.0,Binder,Stationery,Card,15,1841,2021-09-14 09:38:19,Australia,Brisbane,www.amazon.com,65202,Y,
63,148,Trinity,222.0,Letter Opener,Stationery,Card,25,9684,2023-02-07 13:00:04,India,Mumbai,www.ebay.in,33017,Y,
64,132,John Smith,,Young Adult,Books,Wallet,11,2139,2022-02-16 08:51:05,Australia,Sydney,www.ebay.in,75503,N,Insufficient Funds
65,145,Mary Jane,251.0,Pants,Clothing,UPI,44,8207,2021-05-19 05:55:51,UK,Manchester,www.ebay.in,51213,N,Invalid CVV
66,184,Mary Jane,222.0,Wireless Router,Electronics,Internet Banking,5,5290,2023-02-21 17:24:22,India,Mumbai,www.amazon.com,61283,N,Insufficient Funds
67,140,Joe Smith,260.0,Paper Cutter,Stationery,Internet Banking,10,3476,2022-04-16 01:30:56,Australia,Sydney,www.flipkart.com,26653,Y,
68,128,Mary Jane,243.0,Skirts,Clothing,Internet Banking,26,8463,2022-07-18 05:08:10,UK,Oxford,www.ebay.in,25053,N,Insufficient Funds
69,167,Trinity,249.0,Suits,Clothing,Wallet,10,4401,2021-07-26 23:11:30,USA,New York,www.ebay.in,28695,Y,
70,151,John Smith,296.0,Bluetooth Earbuds,Electronics,Internet Banking,33,4422,2021-02-26 06:03:03,India,Mumbai,www.flipkart.com,14719,N,Invalid CVV
71,181,Neo,252.0,Binder,Stationery,UPI,16,9223,2022-11-04 01:34:10,UK,London,www.tatacliq.com,99193,N,Insufficient Funds
72,142,,232.0,Smart TV,Electronics,Card,13,2769,2021-08-18 01:33:56,USA,New York,www.flipkart.com,83564,Y,
73,124,Mary Jane,237.0,Young Adult,Books,Card,24,6659,2023-01-08 23:27:53,UK,Oxford,www.tatacliq.com,83733,Y,
74,151,Neo,290.0,Tape,Stationery,Internet Banking,35,7741,2021-04-11 04:27:42,Germany,Berlin,www.flipkart.com,98415,N,Insufficient Funds
75,173,Joe Smith,291.0,Hats,Clothing,Card,18,1319,2023-05-09 21:09:22,Australia,Brisbane,www.amazon.com,45711,N,Insufficient Funds
76,164,John Smith,276.0,Hoodies,Clothing,Wallet,40,5056,2022-07-28 08:40:27,India,Bengaluru,www.ebay.in,83426,N,Invalid CVV
77,158,John Smith,233.0,Measuring Cups,Home & Kitchen,Wallet,10,5356,2021-01-10 03:36:00,Australia,Sydney,www.amazon.com,78104,Y,
78,108,Joe Smith,237.0,File Folder,Stationery,Card,40,2947,2022-10-17 11:57:42,Australia,Sydney,www.amazon.com,91025,Y,
79,187,Joe Smith,287.0,Bluetooth Speaker,Electronics,Wallet,41,837,2022-04-21 03:37:01,Germany,Hamburg,www.flipkart.com,98069,N,Timeout
80,189,Trinity,283.0,Fitness Tracker,Electronics,Wallet,20,3230,2023-06-15 01:48:03,USA,Chicago,www.ebay.in,44225,Y,
81,134,Trinity,267.0,Young Adult,Books,Wallet,35,8052,2023-05-06 05:18:32,Australia,Melbourne,www.flipkart.com,14682,N,Timeout
82,148,John Smith,234.0,Skirts,Clothing,Wallet,45,1936,2022-03-12 19:19:54,USA,Boston,www.amazon.com,91733,Y,
83,105,Mary Jane,208.0,Calculator,Stationery,Card,7,9630,2023-01-30 22:09:44,Australia,Melbourne,www.tatacliq.com,38906,Y,
84,187,Neo,232.0,Bluetooth Speaker,Electronics,Wallet,49,6435,2023-01-18 00:25:39,Australia,Brisbane,www.flipkart.com,47445,Y,
85,196,Mary Jane,288.0,Drone,Electronics,Internet Banking,19,6327,2021-09-03 20:58:08,USA,Boston,www.amazon.com,19599,N,Timeout
86,183,John Smith,245.0,Bluetooth Speaker,Electronics,UPI,45,2327,2022-03-26 06:48:56,India,Indore,www.tatacliq.com,21700,N,Insufficient Funds
87,160,Neo,234.0,Nightwear,Clothing,Card,6,4049,2021-03-13 09:40:57,Australia,Brisbane,www.tatacliq.com,89600,Y,
88,134,John Smith,223.0,Stapler,Stationery,Wallet,32,3036,2022-07-10 20:20:35,USA,New York,www.amazon.com,95704,N,Invalid CVV
89,185,Mary Jane,201.0,Glue Stick,Stationery,UPI,29,1223,2023-03-14 22:22:11,USA,New York,www.ebay.in,67127,Y,
90,172,Joe Smith,216.0,Kitchen Scale,Home & Kitchen,UPI,34,5640,2021-06-24 14:39:51,India,Mumbai,www.tatacliq.com,40271,Y,
91,170,John Smith,249.0,Blender,Home & Kitchen,Card,23,7564,2023-11-19 02:26:43,UK,London,www.amazon.com,62072,Y,
92,142,Joe Smith,215.0,Home Theater System,Electronics,Card,32,4706,2021-09-11 16:03:12,Germany,Hamburg,www.amazon.com,18144,Y,
93,136,Neo,206.0,Glue Stick,Stationery,UPI,0,8098,2021-08-12 03:18:28,Germany,Munich,www.amazon.com,41520,Y,
94,102,Mary Jane,230.0,Science Fiction,Books,Internet Banking,50,5191,2023-07-12 01:36:00,Germany,Hamburg,www.ebay.in,18405,Y,
95,117,Neo,233.0,Memoir,Books,Card,44,1995,2021-01-03 21:25:22,Australia,Sydney,www.flipkart.com,84729,N,Timeout
96,156,Neo,215.0,Young Adult,Books,Wallet,8,4587,2021-01-30 00:10:30,India,Indore,www.tatacliq.com,72228,N,Insufficient Funds
97,185,John Smith,298.0,Pants,Clothing,Wallet,32,7027,2021-11-12 17:21:35,UK,London,www.ebay.in,69671,N,Invalid CVV
98,195,Trinity,245.0,Blender,Home & Kitchen,UPI,28,8107,2023-05-02 13:22:30,Germany,Munich,www.ebay.in,88767,Y,
99,198,Neo,274.0,Paper Cutter,Stationery,Wallet,42,1781,2023-02-07 03:46:58,Australia,Sydney,www.ebay.in,45182,Y,
100,191,John Smith,215.0,Letter Opener,Stationery,UPI,23,2208,2022-09-28 06:02:10,Australia,Melbourne,www.amazon.com,75572,Y,
101,148,Mary Jane,277.0,Pens,Stationery,Internet Banking,14,9031,2022-01-27 07:50:55,Australia,Brisbane,www.flipkart.com,41284,N,Insufficient Funds
102,133,Mary Jane,224.0,Dish Rack,Home & Kitchen,Card,8,9651,2021-08-20 01:27:53,UK,Manchester,www.tatacliq.com,49570,Y,
103,145,Joe Smith,216.0,Bluetooth Speaker,Electronics,UPI,-49,1603,2021-03-06 23:11:17,India,Mumbai,www.amazon.com,30744,N,Insufficient Funds
104,191,Mary Jane,277.0,Monitor,Electronics,Wallet,28,7512,2021-08-13 13:48:13,India,Indore,www.flipkart.com,88790,Y,
105,189,Trinity,211.0,Sweaters,Clothing,Card,14,4748,2021-05-21 19:38:28,Germany,Hamburg,www.tatacliq.com,43414,N,Timeout
106,166,John Smith,240.0,Paper Cutter,Stationery,UPI,16,6716,2023-11-15 14:00:54,Australia,Brisbane,www.ebay.in,29748,N,Timeout
107,102,Trinity,206.0,Oven Mitts,Home & Kitchen,Internet Banking,10,1238,2023-11-06 08:56:35,Germany,Hamburg,www.tatacliq.com,88952,N,Timeout
108,182,Neo,248.0,Coats,Clothing,Internet Banking,20,3880,2022-05-06 23:52:23,USA,Boston,www.ebay.in,95505,N,Invalid CVV
109,123,Neo,271.0,Graphic Novels,Books,UPI,40,8795,2023-02-20 14:46:52,Germany,Munich,www.amazon.com,57624,N,Insufficient Funds
110,195,Joe Smith,208.0,Sportswear,Clothing,Card,39,2060,2022-03-22 14:40:23,Australia,Sydney,www.flipkart.com,13399,Y,
111,110,Joe Smith,253.0,Scarves,Clothing,Card,18,6080,2022-10-02 21:37:49,USA,Chicago,www.flipkart.com,30893,N,Invalid CVV
112,196,Joe Smith,243.0,Comics,Books,Invalid,41,1978,2022-02-07 17:52:27,India,Mumbai,www.flipkart.com,66415,Y,
113,181,Mary Jane,227.0,Children's Books,Books,UPI,40,4593,2022-10-23 11:16:30,USA,Chicago,www.flipkart.com,85949,Y,
114,132,Neo,271.0,Ruler,Stationery,Wallet,15,948,2021-02-18 23:05:12,USA,New York,www.flipkart.com,63770,Y,
115,141,Trinity,271.0,Stapler,Stationery,Internet Banking,39,2462,2022-12-23 21:39:32,India,Mumbai,www.amazon.com,22616,N,Timeout
116,132,Joe Smith,202.0,Fantasy,Books,UPI,6,2972,2021-11-15 13:32:52,India,Bengaluru,www.amazon.com,46519,N,Timeout
117,159,Mary Jane,295.0,Gaming Console,Electronics,UPI,41,9496,2021-01-04 19:35:12,India,Indore,www.ebay.in,79249,Y,
118,127,Mary Jane,253.0,Plates,Home & Kitchen,Card,48,8201,2023-10-24 11:45:07,Germany,Berlin,www.tatacliq.com,30660,Y,
119,159,Mary Jane,221.0,Tape,Stationery,Card,8,1531,2022-02-12 08:03:20,Germany,Berlin,www.amazon.com,81291,N,Insufficient Funds
120,122,Neo,258.0,Socks,Clothing,Wallet,49,6378,2021-10-09 21:21:59,UK,Oxford,www.flipkart.com,60892,Y,
121,138,John Smith,272.0,Skirts,Clothing,Card,50,5390,2023-01-01 00:00:00,USA,Chicago,www.amazon.com,55098,Y,
122,113,John Smith,228.0,Dish Rack,Home & Kitchen,UPI,1,6354,2023-07-13 08:30:03,India,Mumbai,www.amazon.com,49283,Y,
123,141,Mary Jane,236.0,Kitchen Towels,Home & Kitchen,Card,36,1202,2021-09-19 08:33:25,Australia,Brisbane,www.tatacliq.com,40622,N,Invalid CVV
124,149,Joe Smith,290.0,Underwear,Clothing,Internet Banking,33,4266,2022-11-24 23:40:26,USA,New York,www.ebay.in,29715,Y,
125,186,Neo,238.0,Tablet,Electronics,Internet Banking,14,1154,2023-03-07 01:01:06,Australia,Brisbane,www.flipkart.com,10417,Y,
126,107,Joe Smith,277.0,Measuring Cups,Home & Kitchen,Internet Banking,42,2105,2021-06-14 09:24:21,India,Mumbai,www.flipkart.com,34111,N,Timeout
127,128,Mary Jane,263.0,Smart TV,Electronics,Wallet,33,7954,2022-05-29 22:33:14,Australia,Melbourne,www.tatacliq.com,74336,Y,
128,134,John Smith,200.0,Highlighters,Stationery,UPI,9,6996,2021-04-12 03:17:07,Germany,Berlin,www.amazon.com,33430,Y,
129,182,John Smith,220.0,Chopping Board,Home & Kitchen,Wallet,12,3942,2022-11-02 20:15:36,UK,Oxford,www.tatacliq.com,72647,Y,
130,158,Mary Jane,254.0,Glasses,Home & Kitchen,Wallet,23,5659,2021-05-19 10:22:34,India,Mumbai,www.flipkart.com,36074,N,Insufficient Funds
131,162,Trinity,221.0,Jeans,Clothing,Wallet,25,2963,2023-07-10 18:11:06,Germany,Berlin,www.flipkart.com,91367,N,Timeout
132,160,Joe Smith,292.0,Headphones,Electronics,Wallet,20,4658,2022-12-31 00:50:57,UK,London,www.amazon.com,35811,N,Timeout
133,104,Joe Smith,292.0,Graphic Novels,Books,Wallet,42,8251,2022-09-25 16:49:24,Australia,Melbourne,www.tatacliq.com,38940,Y,
134,156,John Smith,292.0,Scissors,Stationery,Internet Banking,31,3166,2021-11-21 18:48:36,Germany,Munich,www.flipkart.com,96547,Y,
135,145,John Smith,271.0,Classics,Books,UPI,10,9773,2023-01-01 00:00:00,Australia,Brisbane,www.ebay.in,41350,Y,
136,157,Joe Smith,290.0,Gaming Console,Electronics,Internet Banking,20,8815,2022-04-01 07:13:22,USA,Chicago,www.ebay.in,50273,Y,
137,129,John Smith,234.0,Blouses,Clothing,Internet Banking,18,3799,2021-10-28 02:17:33,USA,New York,www.ebay.in,42352,N,Insufficient Funds
138,100,Mary Jane,220.0,Measuring Cups,Home & Kitchen,UPI,20,3849,2023-01-07 09:16:37,Australia,Sydney,www.amazon.com,52310,Y,
139,159,Trinity,245.0,Graphic Novels,Books,UPI,42,5969,2023-10-08 01:13:01,USA,Boston,www.tatacliq.com,84584,N,Insufficient Funds
140,103,Trinity,208.0,Smartphone,Electronics,UPI,41,4262,2023-08-04 02:37:24,UK,Manchester,www.amazon.com,47291,Y,
141,167,Neo,213.0,Cookware,Home & Kitchen,Invalid,48,9273,2021-09-24 14:57:42,Australia,Melbourne,www.ebay.in,69952,N,Insufficient Funds
142,163,Trinity,271.0,Pencils,Stationery,Wallet,1,2241,2021-11-30 19:18:32,UK,Oxford,www.ebay.in,16091,Y,
143,165,Mary Jane,235.0,Notebook,Stationery,Wallet,22,4516,2022-04-26 21:18:27,UK,Oxford,www.amazon.com,11223,N,Invalid CVV
144,128,Joe Smith,230.0,Bluetooth Speaker,Electronics,Wallet,44,4235,2021-11-22 15:23:58,USA,Boston,www.tatacliq.com,87934,N,Invalid CVV
145,183,Neo,255.0,Notebook,Stationery,Wallet,8,5337,2023-08-12 08:57:04,India,Mumbai,www.ebay.in,69220,N,Insufficient Funds
146,196,Mary Jane,201.0,Travel Books,Books,UPI,22,3388,2023-03-04 08:28:16,Australia,Melbourne,www.amazon.com,18822,Y,
147,154,Mary Jane,210.0,Textbooks,Books,UPI,15,3777,2022-07-18 06:49:40,UK,Oxford,www.amazon.com,38592,N,Invalid CVV
148,175,Trinity,254.0,Whiteboard Markers,Stationery,UPI,12,5343,2023-08-22 02:13:46,Germany,Berlin,www.amazon.com,33364,Y,
149,166,Trinity,255.0,Fitness Tracker,Electronics,UPI,22,8490,2023-12-17 03:30:52,India,Indore,www.amazon.com,71840,Y,
150,148,Trinity,267.0,Markers,Stationery,Card,5,1890,2023-03-10 16:55:34,Germany,Hamburg,www.tatacliq.com,96890,Y,
151,135,Neo,220.0,Chopping Board,Home & Kitchen,Card,18,6749,2023-01-30 09:10:50,Australia,Brisbane,www.ebay.in,47610,Y,
152,146,Joe Smith,246.0,Nightwear,Clothing,UPI,26,824071,2023-09-12 12:24:31,USA,Boston,www.amazon.com,11180,Y,
153,130,Mary Jane,205.0,Notebook,Stationery,UPI,34,8975,2022-02-19 10:04:58,Australia,Melbourne,www.tatacliq.com,83664,N,Invalid CVV
154,158,Neo,267.0,Mystery,Books,Wallet,3,7126,2023-03-30 07:11:10,India,Indore,www.ebay.in,79758,Y,
155,108,John Smith,264.0,Fiction,Books,Internet Banking,25,6232,2023-01-01 00:00:00,Germany,Hamburg,www.flipkart.com,75018,Y,
156,166,John Smith,224.0,Scarves,Clothing,Card,1,1474,2021-05-18 14:11:22,USA,New York,www.tatacliq.com,68691,Y,
157,100,Trinity,232.0,Scissors,Stationery,Internet Banking,40,2118,2021-12-23 21:20:30,India,Indore,www.tatacliq.com,86170,Y,
158,179,Mary Jane,230.0,Pens,Stationery,Card,33,3821,2021-07-13 01:39:15,Germany,Berlin,www.flipkart.com,82096,Y,
159,123,Joe Smith,244.0,Graphic Novels,Books,Wallet,34,3042,2022-12-06 19:32:43,Germany,Berlin,www.ebay.in,92499,Y,
160,103,Trinity,242.0,File Folder,Stationery,UPI,31,6579,2021-04-17 13:43:13,Germany,Berlin,www.amazon.com,25046,Y,
161,128,Trinity,,Pencil Sharpener,Stationery,Internet Banking,9,7369,2022-12-27 01:23:38,Australia,Sydney,www.flipkart.com,68352,Y,
162,178,Mary Jane,201.0,Cookware,Home & Kitchen,UPI,27,3454,2022-12-02 13:32:26,USA,Chicago,www.amazon.com,84045,Y,
163,121,Joe Smith,282.0,Stapler,Stationery,UPI,30,928,2022-04-04 02:40:10,India,Indore,www.ebay.in,20151,N,Invalid CVV
164,161,John Smith,279.0,Camera,Electronics,Wallet,28,6754,2023-01-08 15:47:58,Australia,Melbourne,www.tatacliq.com,18521,Y,
165,124,Joe Smith,229.0,Mystery,Books,Card,26,4013,2023-11-08 17:55:32,India,Mumbai,www.tatacliq.com,98287,Y,
166,168,Trinity,234.0,Shorts,Clothing,Wallet,22,8398,2022-05-13 05:09:21,UK,London,www.ebay.in,86402,Y,
167,159,Mary Jane,203.0,Markers,Stationery,Internet Banking,24,94,2023-06-08 04:15:15,Germany,Hamburg,www.tatacliq.com,74917,Y,
168,126,Neo,269.0,Dish Rack,Home & Kitchen,Wallet,34,605,2022-04-28 11:57:37,India,Mumbai,www.tatacliq.com,28182,N,Insufficient Funds
169,129,Neo,244.0,Food Storage Containers,Home & Kitchen,UPI,22,2389,2021-10-03 03:21:34,USA,Chicago,www.tatacliq.com,48583,Y,
170,196,John Smith,234.0,Letter Opener,Stationery,Card,25,4893,2021-03-16 00:09:16,Germany,Hamburg,www.flipkart.com,89282,N,Timeout
171,129,Mary Jane,277.0,Food Storage Containers,Home & Kitchen,Wallet,1,4280,2022-02-26 05:37:12,Germany,Hamburg,www.amazon.com,98606,N,Timeout
172,148,Mary Jane,294.0,Scissors,Stationery,Card,14,7919,2022-12-19 15:05:55,USA,Boston,www.amazon.com,26445,N,Invalid CVV
173,154,Neo,225.0,Jeans,Clothing,Card,30,7784,2021-09-25 00:57:26,Germany,Munich,www.ebay.in,88512,N,Invalid CVV
174,118,John Smith,235.0,Headphones,Electronics,Card,29,2805,2022-12-14 15:40:33,UK,London,www.flipkart.com,91222,N,Timeout
175,193,Mary Jane,227.0,VR Headset,Electronics,Wallet,15,4542,2023-01-01 00:00:00,USA,Boston,www.ebay.in,52201,N,Timeout
176,191,Trinity,219.0,Swimwear,Clothing,Internet Banking,-39,6459,2022-10-16 12:14:07,Germany,Munich,www.ebay.in,67866,N,Timeout
177,145,Neo,225.0,Dish Rack,Home & Kitchen,Wallet,25,8420,2021-10-06 04:12:52,India,Bengaluru,www.ebay.in,99390,Y,
178,182,Mary Jane,248.0,Pressure Cooker,Home & Kitchen,UPI,29,875,2021-05-24 19:03:02,Australia,Brisbane,www.ebay.in,77753,Y,
179,183,Trinity,281.0,Shorts,Clothing,Wallet,50,5877,2022-04-09 01:56:58,Germany,Berlin,www.flipkart.com,47008,N,Insufficient Funds
180,157,John Smith,297.0,Ruler,Stationery,Wallet,4,8286,2023-10-23 08:36:13,USA,New York,www.tatacliq.com,62407,N,Timeout
181,147,John Smith,275.0,Science Fiction,Books,Wallet,5,986,2023-04-27 14:11:44,Australia,Sydney,www.ebay.in,66031,N,Invalid CVV
182,186,,268.0,Dish Rack,Home & Kitchen,UPI,2,1077,2022-05-01 01:37:35,UK,London,www.flipkart.com,24053,Y,
183,183,John Smith,243.0,Fiction,Books,Internet Banking,30,5920,2021-09-15 00:24:25,UK,Manchester,www.ebay.in,16817,N,Timeout
184,135,Joe Smith,213.0,Kitchen Towels,Home & Kitchen,Internet Banking,45,5538,2021-11-09 06:18:55,Germany,Berlin,www.ebay.in,61556,N,Insufficient Funds
185,182,Mary Jane,264.0,Travel Books,Books,UPI,50,5315,2021-02-13 14:10:41,India,Indore,www.ebay.in,20226,N,Timeout
186,106,Trinity,223.0,Poetry,Books,Internet Banking,29,5435,2021-03-30 03:44:19,Germany,Hamburg,www.flipkart.com,66853,Y,
187,175,Neo,209.0,Sportswear,Clothing,Internet Banking,44,7975,2022-09-23 04:31:11,UK,Manchester,www.tatacliq.com,17755,Y,
188,159,Trinity,240.0,Nightwear,Clothing,Internet Banking,30,2155,2021-09-22 21:12:47,Australia,Melbourne,www.flipkart.com,28008,N,Timeout
