order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
37,166,Neo,267,Jeans,Clothing,UPI,3,7464,2023-01-01 00:00:00,UK,London,www.amazon.com,75589,Y,
38,171,Mary Jane,213,Smartphone,Electronics,Internet Banking,47,7998,2023-06-22 19:36:23,USA,Boston,www.flipkart.com,45184,Y,
39,156,Joe Smith,230,Letter Opener,Stationery,Internet Banking,36,9436,2021-01-18 17:46:00,Australia,Brisbane,www.ebay.in,70555,Y,
40,155,Joe Smith,272,Smartwatch,Electronics,UPI,40,9529,2021-04-16 01:45:13,Australia,Brisbane,www.tatacliq.com,68696,N,Timeout
41,181,John Smith,220,Smartphone,Electronics,Wallet,40,7238,2021-01-12 13:15:31,Australia,Brisbane,www.tatacliq.com,32847,N,Invalid CVV
42,150,Neo,261,Home Theater System,Electronics,Card,25,440,2023-06-16 13:49:22,Germany,Hamburg,www.amazon.com,22348,Y,
43,152,Neo,209,Eraser,Stationery,UPI,23,7447,2022-07-15 06:16:13,India,Bengaluru,www.amazon.com,14375,N,Insufficient Funds
44,172,Neo,268,Glasses,Home & Kitchen,UPI,46,9524,2021-10-12 15:13:58,Australia,Brisbane,www.ebay.in,93334,N,Timeout
45,183,Trinity,291,T-Shirts,Clothing,Wallet,46,4826,2022-05-29 14:28:48,USA,Boston,www.ebay.in,95884,N,Timeout
46,161,John Smith,274,Children's Books,Books,Internet Banking,32,87,2022-02-09 17:14:56,Australia,Sydney,www.flipkart.com,59088,Y,
47,179,Trinity,260,Underwear,Clothing,Internet Banking,45,7825,2021-05-26 06:11:50,UK,London,www.ebay.in,71330,N,Invalid CVV
48,198,Mary Jane,223,Glasses,Home & Kitchen,UPI,3,645,2021-02-02 23:31:30,UK,London,www.ebay.in,86780,Y,
49,127,Neo,287,Non-fiction,Books,Card,42,2885,2023-12-28 11:07:42,USA,New York,www.ebay.in,26953,N,Invalid CVV
50,162,Joe Smith,215,Mixing Bowls,Home & Kitchen,Card,8,3089,2023-08-13 20:55:09,UK,Manchester,www.amazon.com,98715,N,Insufficient Funds
51,170,Neo,279,Chopping Board,Home & Kitchen,Invalid,37,8740,2023-09-17 12:57:03,Australia,Brisbane,www.tatacliq.com,89337,Y,
52,199,John Smith,260,Paper Clips,Stationery,Internet Banking,5,4710,2022-03-24 13:43:24,Australia,Brisbane,www.ebay.in,10900,N,Insufficient Funds
53,200,Trinity,267,Cookbooks,Books,UPI,50,1270,2023-01-14 09:50:51,UK,Manchester,www.ebay.in,53271,Y,
54,160,,237,USB Flash Drive,Electronics,Wallet,22,8983,2022-11-04 06:38:25,UK,London,www.flipkart.com,12476,N,Timeout
55,169,Trinity,293,Cookware,Home & Kitchen,Card,47,5484,2021-01-20 07:01:05,Australia,Sydney,www.ebay.in,52381,Y,
56,182,Mary Jane,274,Cookbooks,Books,Internet Banking,23,9262,2021-11-22 02:15:56,Germany,Berlin,www.tatacliq.com,11585,Y,
57,167,Trinity,228,Biography,Books,Wallet,3,4693,2023-02-13 08:18:02,India,Mumbai,www.amazon.com,17727,N,Timeout
58,156,Neo,270,Young Adult,Books,UPI,2,4525,2023-09-13 01:16:49,USA,Chicago,www.tatacliq.com,45273,Y,
59,176,John Smith,283,Memoir,Books,Card,47,5914,2021-04-29 22:18:00,India,Indore,www.amazon.com,56191,Y,
60,108,John Smith,297,Smartwatch,Electronics,Wallet,22,9334,2021-04-29 08:17:20,India,Indore,www.amazon.com,89989,N,Timeout
61,175,Neo,236,Shoes,Clothing,Internet Banking,13,1711,2023-01-30 23:44:51,Australia,Brisbane,www.flipkart.com,91611,N,Invalid CVV
62,182,John Smith,205,Oven Mitts,Home & Kitchen,Wallet,14,5035,2022-12-12 01:27:00,Germany,Hamburg,www.flipkart.com,65159,N,Insufficient Funds
63,163,Trinity,284,Pencil Sharpener,Stationery,Card,32,1792,2023-01-01 00:00:00,India,Bengaluru,www.flipkart.com,27162,N,Timeout
64,186,Joe Smith,273,Microwave,Home & Kitchen,Internet Banking,22,2345,2022-10-23 02:01:15,USA,Boston,www.amazon.com,67614,N,Timeout
65,102,Neo,250,Hoodies,Clothing,Wallet,8,7918,2021-10-02 03:55:55,USA,Chicago,www.flipkart.com,87824,N,Timeout
66,155,Neo,222,Pressure Cooker,Home & Kitchen,Card,3,1050,2023-04-04 15:39:39,USA,New York,www.flipkart.com,51382,N,Insufficient Funds
67,114,Joe Smith,284,Socks,Clothing,Internet Banking,9,3446,2022-04-10 21:21:08,Australia,Sydney,www.ebay.in,20780,N,Insufficient Funds
68,120,Mary Jane,275,Horror,Books,Internet Banking,-21,7384,2022-08-19 20:48:12,India,Bengaluru,www.tatacliq.com,62952,N,Timeout
69,128,Neo,225,Cookbooks,Books,Card,41,9433,2022-04-03 14:02:55,USA,Boston,www.ebay.in,86178,N,Insufficient Funds
70,125,Trinity,215,Socks,Clothing,Internet Banking,26,7494,2022-10-18 20:28:15,USA,Chicago,www.flipkart.com,75548,N,Invalid CVV
71,166,John Smith,285,Pressure Cooker,Home & Kitchen,UPI,23,4295,2022-12-02 13:47:40,UK,Manchester,www.ebay.in,78492,Y,
72,171,John Smith,286,Suits,Clothing,Wallet,50,5317,2023-06-07 22:28:57,UK,London,www.tatacliq.com,61615,Y,
73,145,Mary Jane,244,Camera,Electronics,Wallet,50,865,2021-11-03 07:17:31,UK,London,www.flipkart.com,97617,Y,
74,142,Trinity,209,Gaming Console,Electronics,Wallet,48,3073,2023-01-20 20:00:47,USA,New York,www.ebay.in,48176,N,Insufficient Funds
75,164,John Smith,297,Fantasy,Books,Wallet,45,8014,2022-09-04 16:43:08,India,Indore,www.tatacliq.com,81756,N,Invalid CVV
76,138,Neo,232,Pants,Clothing,Internet Banking,32,7962,2023-07-17 22:20:49,UK,Manchester,www.tatacliq.com,86870,N,Timeout
77,100,John Smith,300,Underwear,Clothing,UPI,45,1920,2021-12-25 00:15:36,USA,New York,www.ebay.in,22558,Y,
78,108,Neo,286,Mugs,Home & Kitchen,Internet Banking,16,9237,2023-04-24 20:02:59,USA,Boston,www.amazon.com,31976,N,Timeout
79,107,John Smith,215,Whiteboard Markers,Stationery,UPI,32,7688,2023-04-25 09:09:27,India,Bengaluru,www.flipkart.com,12996,N,Insufficient Funds
80,107,Joe Smith,258,Blouses,Clothing,Wallet,7,1254,2022-06-27 14:39:15,Australia,Melbourne,www.ebay.in,21196,N,Timeout
81,108,Mary Jane,227,Historical Fiction,Books,Internet Banking,19,8212,2022-06-10 17:28:25,UK,Oxford,www.ebay.in,52724,Y,
82,183,John Smith,296,Measuring Cups,Home & Kitchen,Card,22,503,2022-07-10 00:53:03,Germany,Hamburg,www.tatacliq.com,53274,N,Invalid CVV
83,173,Trinity,239,Whiteboard Markers,Stationery,UPI,34,7255,2023-07-14 03:14:10,Australia,Sydney,www.tatacliq.com,39578,N,Insufficient Funds
84,154,Mary Jane,241,Wireless Router,Electronics,Card,28,1357,2023-03-29 16:04:38,UK,Oxford,www.ebay.in,49985,N,Insufficient Funds
85,138,Trinity,202,Oven Mitts,Home & Kitchen,Card,47,3685,2023-03-27 10:32:08,India,Mumbai,www.tatacliq.com,94847,Y,
86,142,Trinity,217,Paper Cutter,Stationery,Wallet,32,4830,2022-03-19 00:51:44,India,Bengaluru,www.ebay.in,18901,N,Insufficient Funds
87,136,Neo,265,Headphones,Electronics,UPI,14,1564,2022-04-22 07:56:42,Germany,Munich,www.tatacliq.com,87942,N,Insufficient Funds
88,174,Neo,213,Projector,Electronics,Internet Banking,4,7119,2023-01-01 00:00:00,USA,Boston,www.tatacliq.com,99820,Y,
89,169,Joe Smith,260,Stapler,Stationery,Internet Banking,18,5770,2021-11-02 02:38:16,USA,New York,www.ebay.in,23759,Y,
90,119,John Smith,257,Letter Opener,Stationery,Internet Banking,32,1751,2022-03-31 12:39:20,UK,Manchester,www.amazon.com,97344,Y,
91,179,Mary Jane,288,Dish Rack,Home & Kitchen,Card,29,3551,2023-08-15 10:43:16,Germany,Munich,www.tatacliq.com,35800,Y,
92,169,Mary Jane,259,Shoes,Clothing,UPI,37,560,2022-10-16 05:17:27,Germany,Berlin,www.tatacliq.com,36081,N,Invalid CVV
93,167,Neo,238,Swimwear,Clothing,Card,42,404,2021-03-23 10:12:23,Australia,Brisbane,www.ebay.in,73495,N,Insufficient Funds
94,171,Joe Smith,218,Historical Fiction,Books,Wallet,6,2757,2022-03-03 12:10:59,Australia,Brisbane,www.ebay.in,65422,N,Insufficient Funds
95,108,Neo,205,Notebook,Stationery,Wallet,15,4278,2021-08-12 19:41:04,Australia,Sydney,www.amazon.com,18156,N,Invalid CVV
96,157,John Smith,247,Bluetooth Earbuds,Electronics,Internet Banking,35,9624,2023-12-20 08:35:19,USA,New York,www.tatacliq.com,32453,Y,
97,136,Mary Jane,244,Kitchen Scale,Home & Kitchen,Wallet,12,1755,2022-09-19 23:58:23,UK,Manchester,www.tatacliq.com,42977,Y,
98,127,John Smith,265,File Folder,Stationery,UPI,20,8997,2021-07-21 01:21:02,UK,Oxford,www.ebay.in,68581,N,Timeout
99,106,Trinity,251,Smart TV,Electronics,Internet Banking,50,1052,2022-02-10 20:19:32,UK,Manchester,www.flipkart.com,31300,Y,
100,110,John Smith,266,Markers,Stationery,UPI,27,4558,2021-01-07 09:05:28,UK,Oxford,www.amazon.com,23804,Y,
101,166,Trinity,265,Coats,Clothing,Card,4,12,2022-03-18 06:25:42,India,Mumbai,www.flipkart.com,78192,Y,
102,183,Mary Jane,206,Tape,Stationery,Internet Banking,18,4239,2023-06-25 10:15:46,Australia,Sydney,www.ebay.in,57796,Y,
103,178,John Smith,269,Sweaters,Clothing,UPI,43,5269,2023-11-11 10:09:54,India,Mumbai,www.flipkart.com,96286,N,Timeout
104,116,Mary Jane,235,Jackets,Clothing,Card,15,9061,2021-04-08 21:05:30,Australia,Sydney,www.tatacliq.com,47204,N,Insufficient Funds
105,168,Mary Jane,241,Blouses,Clothing,Internet Banking,22,7186,2021-07-01 04:18:25,India,Bengaluru,www.amazon.com,69530,Y,
106,194,Trinity,236,External Hard Drive,Electronics,Wallet,4,146,2023-08-24 01:58:41,USA,New York,www.flipkart.com,32441,N,Insufficient Funds
107,171,Trinity,255,Highlighters,Stationery,Card,23,3561,2021-12-19 06:10:38,USA,Boston,www.amazon.com,60350,N,Invalid CVV
108,102,Trinity,296,Travel Books,Books,Invalid,47,6394,2023-10-12 15:28:25,Australia,Sydney,www.flipkart.com,59362,Y,
109,155,Joe Smith,234,Dresses,Clothing,Internet Banking,39,3743,2021-09-07 08:21:56,Australia,Melbourne,www.tatacliq.com,51316,Y,
110,173,Joe Smith,284,Non-fiction,Books,Internet Banking,43,3417,2023-05-07 16:01:50,Australia,Melbourne,www.ebay.in,88904,Y,
111,161,Joe Smith,238,Microwave,Home & Kitchen,Wallet,36,7560,2022-05-10 10:29:59,Germany,Berlin,www.tatacliq.com,59116,Y,
112,164,Mary Jane,254,Mixing Bowls,Home & Kitchen,Internet Banking,48,7799,2021-05-20 12:58:33,Australia,Brisbane,www.tatacliq.com,95995,N,Timeout
113,123,Neo,250,Smartwatch,Electronics,Internet Banking,23,5483,2021-01-16 13:16:09,Australia,Brisbane,www.flipkart.com,89871,Y,
114,110,Joe Smith,212,Coats,Clothing,UPI,5,9080,2023-05-07 19:58:57,Germany,Hamburg,www.ebay.in,75391,Y,
115,110,Joe Smith,229,Measuring Cups,Home & Kitchen,UPI,28,4480,2021-10-04 16:41:53,India,Bengaluru,www.flipkart.com,55828,N,Invalid CVV
116,170,Joe Smith,222,Kitchen Scale,Home & Kitchen,Wallet,26,3606,2023-04-26 16:14:18,UK,Manchester,www.ebay.in,68409,N,Invalid CVV
117,145,John Smith,290,Notebook,Stationery,Internet Banking,27,5488,2022-12-19 02:43:48,Australia,Brisbane,www.flipkart.com,84039,N,Insufficient Funds
118,185,John Smith,209,Gaming Console,Electronics,Wallet,28,6373,2023-08-09 01:08:49,Australia,Melbourne,www.tatacliq.com,65465,N,Insufficient Funds
119,121,Mary Jane,210,Air Fryer,Home & Kitchen,Card,22,7694,2023-10-27 11:44:23,USA,New York,www.amazon.com,20119,N,Timeout
120,150,Neo,248,Mystery,Books,Internet Banking,49,3174,2022-01-30 07:42:58,Australia,Melbourne,www.amazon.com,49520,N,Invalid CVV
121,125,John Smith,218,Kitchen Scale,Home & Kitchen,Internet Banking,30,3638,2023-06-13 12:25:42,UK,Manchester,www.flipkart.com,96768,N,Invalid CVV
122,168,Mary Jane,253,Tablet,Electronics,Card,46,1146,2022-08-16 20:01:38,India,Mumbai,www.ebay.in,34867,Y,
123,195,Trinity,246,Pressure Cooker,Home & Kitchen,Wallet,7,2562,2023-01-21 07:39:02,USA,Chicago,www.flipkart.com,85205,Y,
124,185,Mary Jane,240,Hoodies,Clothing,Card,13,2759,2022-06-11 22:10:23,UK,London,www.flipkart.com,29688,Y,
125,121,Joe Smith,296,Dish Rack,Home & Kitchen,Wallet,34,7418,2021-10-28 17:13:16,USA,Boston,www.ebay.in,70963,Y,
126,196,Neo,297,Pens,Stationery,Card,31,6090,2022-05-09 20:15:41,India,Mumbai,www.amazon.com,91226,Y,
127,186,,297,Paper Cutter,Stationery,UPI,5,7158,2022-11-16 20:48:19,Germany,Hamburg,www.flipkart.com,25221,Y,
128,124,Trinity,216,Drone,Electronics,UPI,7,7487,2023-10-06 00:01:07,UK,Manchester,www.tatacliq.com,13124,N,Invalid CVV
129,118,Joe Smith,205,Underwear,Clothing,Internet Banking,32,9770,2023-06-26 21:43:12,Australia,Sydney,www.amazon.com,92661,Y,
130,182,John Smith,262,Self-Help,Books,Wallet,25,3921,2021-10-27 20:05:40,Australia,Melbourne,www.ebay.in,76578,Y,
131,160,Neo,261,Jackets,Clothing,UPI,48,388,2023-04-19 04:20:55,UK,London,www.tatacliq.com,91215,Y,
132,144,Trinity,240,Laptop,Electronics,Wallet,48,6364,2021-10-14 11:19:00,Australia,Melbourne,www.flipkart.com,19709,Y,
133,153,Joe Smith,257,Pants,Clothing,Card,32,7768,2023-01-24 14:05:26,Australia,Melbourne,www.amazon.com,23977,Y,
134,177,Trinity,210,Swimwear,Clothing,Internet Banking,28,8748,2021-04-05 14:40:58,USA,New York,www.tatacliq.com,10854,Y,
135,167,Neo,279,Plates,Home & Kitchen,Wallet,26,6043,2023-09-12 11:10:25,USA,Chicago,www.tatacliq.com,46439,N,Timeout
136,199,Neo,226,Stapler,Stationery,Internet Banking,46,2575,2022-08-11 18:41:21,Australia,Sydney,www.flipkart.com,59657,N,Insufficient Funds
137,135,Mary Jane,219,Glasses,Home & Kitchen,UPI,42,9394,2022-11-19 04:15:13,Germany,Hamburg,www.amazon.com,57897,N,Timeout
138,133,Joe Smith,289,Monitor,Electronics,Wallet,47,8520,2021-07-05 11:03:28,Germany,Munich,www.ebay.in,84340,N,Insufficient Funds
139,188,Joe Smith,279,Nightwear,Clothing,UPI,37,1495,2021-07-02 15:42:38,Germany,Hamburg,www.flipkart.com,12231,N,Invalid CVV
140,132,Neo,212,Notebook,Stationery,UPI,1,5830,2022-11-08 20:35:53,Germany,Munich,www.ebay.in,44696,N,Timeout
141,150,John Smith,262,Skirts,Clothing,Wallet,11,3374,2023-10-15 16:43:16,UK,Oxford,www.tatacliq.com,55470,Y,
142,198,Neo,269,Nightwear,Clothing,Card,32,3689,2021-11-29 01:22:20,India,Bengaluru,www.tatacliq.com,52220,Y,
143,168,Joe Smith,278,Drone,Electronics,Wallet,19,1887,2022-03-10 00:36:36,USA,New York,www.flipkart.com,75161,N,Invalid CVV
144,168,Joe Smith,229,Scissors,Stationery,Card,34,6278,2022-03-09 19:11:15,USA,Chicago,www.tatacliq.com,99466,N,Insufficient Funds
145,108,Mary Jane,239,Mugs,Home & Kitchen,Internet Banking,26,1438,2022-11-27 05:15:37,Germany,Hamburg,www.flipkart.com,97369,N,Insufficient Funds
146,124,John Smith,244,Thrillers,Books,Invalid,18,666,2022-09-25 10:37:42,Australia,Sydney,www.tatacliq.com,55174,Y,
147,126,John Smith,232,Gaming Console,Electronics,Wallet,10,2759,2022-10-18 11:49:18,Germany,Hamburg,www.flipkart.com,34869,N,Invalid CVV
148,168,Neo,246,Headphones,Electronics,Card,19,7311,2022-10-14 19:41:17,USA,Chicago,www.ebay.in,64656,Y,
149,117,Trinity,249,Graphic Novels,Books,Internet Banking,27,227,2023-10-31 14:01:19,USA,New York,www.ebay.in,12309,N,Timeout
150,111,Trinity,236,Gaming Console,Electronics,Card,48,4072,2021-08-05 21:12:51,UK,Manchester,www.flipkart.com,24136,N,Timeout
151,179,John Smith,274,Skirts,Clothing,UPI,1,6048,2023-06-21 13:17:47,USA,Chicago,www.ebay.in,21575,N,Insufficient Funds
152,188,Neo,222,Mystery,Books,UPI,33,5144,2021-11-29 14:35:56,India,Indore,www.tatacliq.com,28261,Y,
153,193,Joe Smith,257,Thrillers,Books,UPI,9,9830,2021-03-07 11:38:00,Australia,Sydney,www.flipkart.com,55412,N,Invalid CVV
154,141,Trinity,270,Tablet,Electronics,UPI,39,8917,2021-01-18 04:53:19,Germany,Berlin,www.tatacliq.com,83908,Y,
155,132,Trinity,226,Tablet,Electronics,Wallet,36,7832,2021-12-20 14:43:03,USA,New York,www.amazon.com,85200,N,Invalid CVV
156,149,Joe Smith,276,Calculator,Stationery,Card,50,5752,2021-09-09 22:16:38,Germany,Hamburg,www.tatacliq.com,88469,N,Insufficient Funds
157,177,Joe Smith,241,Dish Rack,Home & Kitchen,Invalid,42,3509,2022-10-30 07:26:34,Australia,Sydney,www.amazon.com,94442,Y,
158,146,Trinity,222,Mixing Bowls,Home & Kitchen,Card,49,9658,2023-07-25 01:57:31,India,Mumbai,www.tatacliq.com,74541,N,Invalid CVV
159,122,Neo,244,Sticky Notes,Stationery,Card,49,4312,2022-08-04 20:14:20,Germany,Berlin,www.amazon.com,65126,N,Timeout
160,158,John Smith,201,Bluetooth Earbuds,Electronics,Wallet,32,96,2021-08-02 18:37:14,Australia,Sydney,www.flipkart.com,32162,N,Invalid CVV
161,157,Mary Jane,255,Camera,Electronics,Wallet,47,6657,2023-12-28 07:45:23,USA,Boston,www.ebay.in,32085,N,Invalid CVV
162,166,John Smith,248,Plates,Home & Kitchen,Wallet,50,928,2022-06-25 11:44:31,USA,New York,www.flipkart.com,23095,Y,
163,102,Neo,243,Blender,Home & Kitchen,UPI,18,7751,2023-02-12 08:19:17,Germany,Berlin,www.amazon.com,80162,N,Insufficient Funds
164,157,Neo,228,Blender,Home & Kitchen,UPI,44,7249,2021-01-14 19:44:47,UK,Manchester,www.tatacliq.com,21715,N,Timeout
165,133,John Smith,246,Nightwear,Clothing,Internet Banking,11,4192,2023-10-11 02:55:21,Australia,Brisbane,www.flipkart.com,97761,N,Timeout
166,145,Trinity,238,Horror,Books,UPI,-40,9158,2021-07-06 04:19:59,USA,Chicago,www.ebay.in,87183,N,Invalid CVV
167,131,John Smith,205,Science Fiction,Books,Wallet,45,451,2023-01-05 11:26:31,USA,Chicago,www.tatacliq.com,48711,N,Insufficient Funds
168,128,John Smith,216,Horror,Books,UPI,32,6941,2023-02-18 04:07:57,Germany,Hamburg,www.amazon.com,72430,N,Insufficient Funds
169,124,Neo,274,Drone,Electronics,Card,41,8987,2022-07-04 14:15:59,Germany,Hamburg,www.amazon.com,24995,Y,
170,118,Joe Smith,211,Textbooks,Books,Internet Banking,2,2314,2022-06-23 01:45:37,Germany,Munich,www.tatacliq.com,50004,Y,
171,186,Trinity,243,Memoir,Books,UPI,13,3981,2023-06-15 10:28:25,India,Bengaluru,www.flipkart.com,21691,Y,
172,107,Joe Smith,213,Young Adult,Books,Card,5,2494,2022-11-14 20:53:32,USA,Chicago,www.flipkart.com,32334,Y,
173,125,Neo,274,Eraser,Stationery,Card,34,7785,2021-04-20 23:42:57,India,Indore,www.tatacliq.com,67968,N,Timeout
174,108,Joe Smith,228,Science Fiction,Books,Internet Banking,21,7692,2022-01-25 15:02:52,USA,Chicago,www.flipkart.com,97908,N,Invalid CVV
175,200,Joe Smith,296,Blender,Home & Kitchen,Internet Banking,33,9520,2023-09-22 14:40:02,Australia,Sydney,www.flipkart.com,74644,N,Invalid CVV
176,132,Neo,213,Fantasy,Books,UPI,50,5262,2022-09-26 19:24:28,India,Indore,www.tatacliq.com,13701,Y,
177,113,Joe Smith,202,Young Adult,Books,UPI,18,6434,2023-06-10 15:11:12,Australia,Brisbane,www.tatacliq.com,82218,N,Insufficient Funds
178,158,John Smith,237,Projector,Electronics,Card,17,4701,2023-06-28 04:09:34,Australia,Sydney,www.amazon.com,20322,N,Insufficient Funds
179,187,John Smith,279,Tape,Stationery,UPI,16,5062,2021-03-01 02:38:32,Germany,Munich,www.tatacliq.com,41074,N,Timeout
180,164,Trinity,288,Poetry,Books,Internet Banking,10,6627,2021-08-15 08:26:20,Germany,Munich,www.amazon.com,14999,N,Invalid CVV
181,152,Joe Smith,276,Fantasy,Books,Wallet,37,5452,2021-10-30 17:46:27,India,Bengaluru,www.tatacliq.com,97050,N,Invalid CVV
182,125,Neo,259,Pencils,Stationery,Internet Banking,50,9106,2021-10-22 15:23:58,Germany,Munich,www.tatacliq.com,36117,Y,
183,184,Neo,290,Tape,Stationery,Internet Banking,7,4689,2021-08-22 16:19:20,Germany,Munich,www.amazon.com,15577,N,Invalid CVV
184,165,Mary Jane,284,Blouses,Clothing,Card,8,8330,2021-10-28 08:24:53,USA,New York,www.tatacliq.com,54922,N,Insufficient Funds
185,141,Mary Jane,229,Non-fiction,Books,Internet Banking,3,6187,2021-04-17 14:41:39,India,Bengaluru,www.amazon.com,72282,N,Timeout
186,147,John Smith,203,File Folder,Stationery,Card,24,3162,2021-08-20 21:44:19,Germany,Berlin,www.amazon.com,59823,Y,
187,152,John Smith,209,Highlighters,Stationery,Internet Banking,28,3708,2021-11-10 06:47:54,USA,New York,www.tatacliq.com,72524,Y,
188,104,Trinity,236,Calculator,Stationery,Card,18,5427,2023-05-10 03:10:47,India,Mumbai,www.ebay.in,86210,N,Insufficient Funds
189,182,John Smith,213,Dish Rack,Home & Kitchen,UPI,27,1315,2023-05-08 00:21:45,Germany,Munich,www.flipkart.com,59626,Y,
190,188,Neo,230,Blouses,Clothing,Internet Banking,28,1741,2022-02-12 06:20:16,India,Indore,www.flipkart.com,43259,N,Invalid CVV
